"","terr_id","year","territory","final_year","extinction","count_cities"
"14779","D042",1396,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14780","D042",1397,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14781","D042",1398,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14782","D042",1399,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14783","D042",1400,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14784","D042",1401,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14785","D042",1402,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14786","D042",1403,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14787","D042",1404,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14788","D042",1405,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14789","D042",1406,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14790","D042",1407,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14791","D042",1408,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14792","D042",1409,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14793","D042",1410,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14794","D042",1411,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14795","D042",1412,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14796","D042",1413,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14797","D042",1414,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14798","D042",1415,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14799","D042",1416,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14800","D042",1417,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14801","D042",1418,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14802","D042",1419,"(Oldenburg-)Delmenhorst (ältere Linie)",1446,0,1
"14803","D0421",1577,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14804","D0421",1578,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14805","D0421",1579,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14806","D0421",1580,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14807","D0421",1581,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14808","D0421",1582,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14809","D0421",1583,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14810","D0421",1584,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14811","D0421",1585,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14812","D0421",1586,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14813","D0421",1587,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14814","D0421",1588,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14815","D0421",1589,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14816","D0421",1590,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14817","D0421",1591,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14818","D0421",1592,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14819","D0421",1593,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14820","D0421",1594,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14821","D0421",1595,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14822","D0421",1596,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14823","D0421",1597,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14824","D0421",1598,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14825","D0421",1599,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14826","D0421",1600,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14827","D0421",1601,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14828","D0421",1602,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14829","D0421",1603,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14830","D0421",1604,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14831","D0421",1605,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14832","D0421",1606,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14833","D0421",1607,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14834","D0421",1608,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14835","D0421",1609,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14836","D0421",1610,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14837","D0421",1611,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14838","D0421",1612,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14839","D0421",1613,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14840","D0421",1614,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14841","D0421",1615,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14842","D0421",1616,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14843","D0421",1617,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14844","D0421",1618,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14845","D0421",1619,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14846","D0421",1620,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14847","D0421",1621,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14848","D0421",1622,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14849","D0421",1623,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14850","D0421",1624,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14851","D0421",1625,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14852","D0421",1626,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14853","D0421",1627,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14854","D0421",1628,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14855","D0421",1629,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14856","D0421",1630,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14857","D0421",1631,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14858","D0421",1632,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14859","D0421",1633,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14860","D0421",1634,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14861","D0421",1635,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14862","D0421",1636,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14863","D0421",1637,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14864","D0421",1638,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14865","D0421",1639,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14866","D0421",1640,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14867","D0421",1641,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14868","D0421",1642,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14869","D0421",1643,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14870","D0421",1644,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14871","D0421",1645,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,0,2
"14872","D0421",1646,"(Oldenburg-)Delmenhorst (jüngere Linie)",1646,1,2
"14873","D120",1300,"Dohna",1414,0,3
"14874","D120",1301,"Dohna",1414,0,3
"14875","D120",1302,"Dohna",1414,0,3
"14876","D120",1303,"Dohna",1414,0,3
"14877","D120",1304,"Dohna",1414,0,3
"14878","D120",1305,"Dohna",1414,0,3
"14879","D120",1306,"Dohna",1414,0,3
"14880","D120",1307,"Dohna",1414,0,3
"14881","D120",1308,"Dohna",1414,0,3
"14882","D120",1309,"Dohna",1414,0,3
"14883","D120",1310,"Dohna",1414,0,3
"14884","D120",1311,"Dohna",1414,0,3
"14885","D120",1312,"Dohna",1414,0,3
"14886","D120",1313,"Dohna",1414,0,3
"14887","D120",1314,"Dohna",1414,0,3
"14888","D120",1315,"Dohna",1414,0,3
"14889","D120",1316,"Dohna",1414,0,3
"14890","D120",1317,"Dohna",1414,0,3
"14891","D120",1318,"Dohna",1414,0,3
"14892","D120",1319,"Dohna",1414,0,3
"14893","D120",1320,"Dohna",1414,0,3
"14894","D120",1321,"Dohna",1414,0,3
"14895","D120",1322,"Dohna",1414,0,3
"14896","D120",1323,"Dohna",1414,0,3
"14897","D120",1324,"Dohna",1414,0,3
"14898","D120",1325,"Dohna",1414,0,3
"14899","D120",1326,"Dohna",1414,0,3
"14900","D120",1327,"Dohna",1414,0,3
"14901","D120",1328,"Dohna",1414,0,3
"14902","D120",1329,"Dohna",1414,0,3
"14903","D120",1330,"Dohna",1414,0,3
"14904","D120",1331,"Dohna",1414,0,3
"14905","D120",1332,"Dohna",1414,0,3
"14906","D120",1333,"Dohna",1414,0,3
"14907","D120",1334,"Dohna",1414,0,3
"14908","D120",1335,"Dohna",1414,0,3
"14909","D120",1336,"Dohna",1414,0,3
"14910","D120",1337,"Dohna",1414,0,3
"14911","D120",1338,"Dohna",1414,0,3
"14912","D120",1339,"Dohna",1414,0,3
"14913","D120",1340,"Dohna",1414,0,3
"14914","D120",1341,"Dohna",1414,0,3
"14915","D120",1342,"Dohna",1414,0,3
"14916","D120",1343,"Dohna",1414,0,3
"14917","D120",1344,"Dohna",1414,0,3
"14918","D120",1345,"Dohna",1414,0,3
"14919","D120",1346,"Dohna",1414,0,3
"14920","D120",1347,"Dohna",1414,0,3
"14921","D120",1348,"Dohna",1414,0,3
"14922","D120",1349,"Dohna",1414,0,3
"14923","D120",1350,"Dohna",1414,0,3
"14924","D120",1351,"Dohna",1414,0,3
"14925","D120",1352,"Dohna",1414,0,3
"14926","D120",1353,"Dohna",1414,0,3
"14927","D120",1354,"Dohna",1414,0,3
"14928","D120",1355,"Dohna",1414,0,3
"14929","D120",1356,"Dohna",1414,0,3
"14930","D120",1357,"Dohna",1414,0,3
"14931","D120",1358,"Dohna",1414,0,3
"14932","D120",1359,"Dohna",1414,0,3
"14933","D120",1360,"Dohna",1414,0,3
"14934","D120",1361,"Dohna",1414,0,3
"14935","D120",1362,"Dohna",1414,0,3
"14936","D120",1363,"Dohna",1414,0,3
"14937","D120",1364,"Dohna",1414,0,3
"14938","D120",1365,"Dohna",1414,0,3
"14939","D120",1366,"Dohna",1414,0,3
"14940","D120",1367,"Dohna",1414,0,3
"14941","D120",1368,"Dohna",1414,0,3
"14942","D120",1369,"Dohna",1414,0,3
"14943","D120",1370,"Dohna",1414,0,3
"14944","D120",1371,"Dohna",1414,0,3
"14945","D120",1372,"Dohna",1414,0,3
"14946","D120",1373,"Dohna",1414,0,3
"14947","D120",1374,"Dohna",1414,0,3
"14948","D120",1375,"Dohna",1414,0,3
"14949","D120",1376,"Dohna",1414,0,3
"14950","D120",1377,"Dohna",1414,0,3
"14951","D120",1378,"Dohna",1414,0,3
"14952","D120",1379,"Dohna",1414,0,3
"14953","D120",1380,"Dohna",1414,0,3
"14954","D120",1381,"Dohna",1414,0,3
"14955","D120",1382,"Dohna",1414,0,3
"14956","D120",1383,"Dohna",1414,0,3
"14957","D120",1384,"Dohna",1414,0,3
"14958","D120",1385,"Dohna",1414,0,3
"14959","D120",1386,"Dohna",1414,0,3
"14960","D120",1387,"Dohna",1414,0,3
"14961","D120",1388,"Dohna",1414,0,3
"14962","D120",1389,"Dohna",1414,0,3
"14963","D120",1390,"Dohna",1414,0,3
"14964","D120",1391,"Dohna",1414,0,3
"14965","D120",1392,"Dohna",1414,0,3
"14966","D120",1393,"Dohna",1414,0,3
"14967","D120",1394,"Dohna",1414,0,3
"14968","D120",1395,"Dohna",1414,0,3
"14969","D120",1396,"Dohna",1414,0,3
"14970","D120",1397,"Dohna",1414,0,3
"14971","D120",1398,"Dohna",1414,0,3
"14972","D120",1399,"Dohna",1414,0,3
"14973","D120",1400,"Dohna",1414,0,3
"14974","D120",1401,"Dohna",1414,0,3
"14975","E046",1423,"Egmond",1537,0,3
"14976","E046",1424,"Egmond",1537,0,3
"14977","E046",1425,"Egmond",1537,0,3
"14978","E046",1426,"Egmond",1537,0,3
"14979","E046",1427,"Egmond",1537,0,3
"14980","E046",1428,"Egmond",1537,0,3
"14981","E046",1429,"Egmond",1537,0,3
"14982","E046",1430,"Egmond",1537,0,3
"14983","E046",1431,"Egmond",1537,0,3
"14984","E046",1432,"Egmond",1537,0,3
"14985","E046",1433,"Egmond",1537,0,3
"14986","E046",1434,"Egmond",1537,0,3
"14987","E046",1435,"Egmond",1537,0,3
"14988","E046",1436,"Egmond",1537,0,3
"14989","E046",1437,"Egmond",1537,0,3
"14990","E046",1438,"Egmond",1537,0,3
"14991","E046",1439,"Egmond",1537,0,3
"14992","E046",1440,"Egmond",1537,0,3
"14993","E046",1441,"Egmond",1537,0,3
"14994","E046",1442,"Egmond",1537,0,3
"14995","E046",1443,"Egmond",1537,0,3
"14996","E046",1444,"Egmond",1537,0,6
"14997","E046",1445,"Egmond",1537,0,6
"14998","E046",1446,"Egmond",1537,0,6
"14999","E046",1447,"Egmond",1537,0,6
"15000","E046",1448,"Egmond",1537,0,6
"15001","E046",1449,"Egmond",1537,0,6
"15002","E046",1450,"Egmond",1537,0,6
"15003","E046",1451,"Egmond",1537,0,6
"15004","E046",1452,"Egmond",1537,0,6
"15005","E046",1453,"Egmond",1537,0,6
"15006","E046",1454,"Egmond",1537,0,6
"15007","E046",1455,"Egmond",1537,0,6
"15008","E046",1456,"Egmond",1537,0,6
"15009","E046",1457,"Egmond",1537,0,6
"15010","E046",1458,"Egmond",1537,0,6
"15011","E046",1459,"Egmond",1537,0,6
"15012","E046",1460,"Egmond",1537,0,6
"15013","E046",1461,"Egmond",1537,0,6
"15014","E046",1462,"Egmond",1537,0,6
"15015","E046",1463,"Egmond",1537,0,6
"15016","E046",1464,"Egmond",1537,0,6
"15017","E046",1465,"Egmond",1537,0,6
"15018","E046",1466,"Egmond",1537,0,6
"15019","E046",1467,"Egmond",1537,0,6
"15020","E046",1468,"Egmond",1537,0,6
"15021","E046",1469,"Egmond",1537,0,6
"15022","E046",1470,"Egmond",1537,0,6
"15023","E046",1492,"Egmond",1537,0,5
"15024","E046",1493,"Egmond",1537,0,7
"15025","E046",1494,"Egmond",1537,0,7
"15026","E046",1495,"Egmond",1537,0,7
"15027","E046",1496,"Egmond",1537,0,7
"15028","E046",1497,"Egmond",1537,0,7
"15029","E046",1498,"Egmond",1537,0,7
"15030","E046",1499,"Egmond",1537,0,7
"15031","E046",1500,"Egmond",1537,0,7
"15032","E046",1501,"Egmond",1537,0,7
"15033","E046",1502,"Egmond",1537,0,7
"15034","E046",1503,"Egmond",1537,0,7
"15035","E046",1504,"Egmond",1537,0,7
"15036","E046",1505,"Egmond",1537,0,7
"15037","E046",1506,"Egmond",1537,0,7
"15038","E046",1507,"Egmond",1537,0,7
"15039","E046",1508,"Egmond",1537,0,7
"15040","E046",1509,"Egmond",1537,0,7
"15041","E046",1510,"Egmond",1537,0,7
"15042","E046",1511,"Egmond",1537,0,7
"15043","E046",1512,"Egmond",1537,0,8
"15044","E046",1513,"Egmond",1537,0,8
"15045","E046",1514,"Egmond",1537,0,8
"15046","E046",1515,"Egmond",1537,0,8
"15047","E046",1516,"Egmond",1537,0,8
"15048","E046",1517,"Egmond",1537,0,8
"15049","E046",1518,"Egmond",1537,0,8
"15050","E046",1519,"Egmond",1537,0,8
"15051","E046",1520,"Egmond",1537,0,8
"15052","E046",1521,"Egmond",1537,0,8
"15053","E046",1522,"Egmond",1537,0,8
"15054","E046",1523,"Egmond",1537,0,8
"15055","E046",1524,"Egmond",1537,0,8
"15056","E046",1525,"Egmond",1537,0,8
"15057","E046",1526,"Egmond",1537,0,8
"15058","E046",1527,"Egmond",1537,0,8
"15059","E046",1528,"Egmond",1537,0,8
"15060","E046",1529,"Egmond",1537,0,8
"15061","E046",1530,"Egmond",1537,0,8
"15062","E046",1531,"Egmond",1537,0,8
"15063","E046",1532,"Egmond",1537,0,8
"15064","E046",1533,"Egmond",1537,0,8
"15065","E046",1534,"Egmond",1537,0,8
"15066","E046",1535,"Egmond",1537,0,8
"15067","E046",1536,"Egmond",1537,0,8
"15068","E046",1537,"Egmond",1537,1,7
"15069","E148",1300,"Erbach(-Erbach; ältere Linie) (im Odenwald) (Herrschaft; Grafschaft; Reichsgrafschaft)",1502,0,2
"15070","E148",1301,"Erbach(-Erbach; ältere Linie) (im Odenwald) (Herrschaft; Grafschaft; Reichsgrafschaft)",1502,0,2
"15071","E148",1302,"Erbach(-Erbach; ältere Linie) (im Odenwald) (Herrschaft; Grafschaft; Reichsgrafschaft)",1502,0,2
"15072","E148",1303,"Erbach(-Erbach; ältere Linie) (im Odenwald) (Herrschaft; Grafschaft; Reichsgrafschaft)",1502,0,2
"15073","E148",1304,"Erbach(-Erbach; ältere Linie) (im Odenwald) (Herrschaft; Grafschaft; Reichsgrafschaft)",1502,0,2
"15074","E148",1305,"Erbach(-Erbach; ältere Linie) (im Odenwald) (Herrschaft; Grafschaft; Reichsgrafschaft)",1502,0,2
"15075","E148",1306,"Erbach(-Erbach; ältere Linie) (im Odenwald) (Herrschaft; Grafschaft; Reichsgrafschaft)",1502,0,2
"15076","E150",1647,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15077","E150",1648,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15078","E150",1649,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15079","E150",1650,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15080","E150",1651,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15081","E150",1652,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15082","E150",1653,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15083","E150",1654,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15084","E150",1655,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15085","E150",1656,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15086","E150",1657,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15087","E150",1658,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15088","E150",1659,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15089","E150",1660,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15090","E150",1661,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15091","E150",1662,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15092","E150",1663,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15093","E150",1664,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15094","E150",1665,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15095","E150",1666,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15096","E150",1667,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15097","E150",1668,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15098","E150",1669,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15099","E150",1670,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15100","E150",1671,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15101","E150",1672,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15102","E150",1673,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15103","E150",1674,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15104","E150",1675,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15105","E150",1676,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15106","E150",1677,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15107","E150",1678,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15108","E150",1679,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15109","E150",1680,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15110","E150",1681,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15111","E150",1682,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15112","E150",1683,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15113","E150",1684,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15114","E150",1685,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15115","E150",1686,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15116","E150",1687,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15117","E150",1688,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15118","E150",1689,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15119","E150",1690,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15120","E150",1691,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15121","E150",1692,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15122","E150",1693,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15123","E150",1694,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15124","E150",1695,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15125","E150",1696,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15126","E150",1697,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15127","E150",1698,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15128","E150",1699,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15129","E150",1700,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15130","E150",1701,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15131","E150",1702,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15132","E150",1703,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15133","E150",1704,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15134","E150",1705,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15135","E150",1706,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15136","E150",1707,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15137","E150",1708,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15138","E150",1709,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15139","E150",1710,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15140","E150",1711,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15141","E150",1712,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15142","E150",1713,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15143","E150",1714,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15144","E150",1715,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15145","E150",1716,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15146","E150",1717,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15147","E150",1718,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15148","E150",1719,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15149","E150",1720,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15150","E150",1721,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15151","E150",1722,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15152","E150",1723,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15153","E150",1724,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15154","E150",1725,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15155","E150",1726,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15156","E150",1727,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15157","E150",1728,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15158","E150",1729,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,0,2
"15159","E150",1730,"Erbach(-Fürstenau)-Erbach (mittlere Linie)",1730,1,2
"15160","E151",1531,"Erbach-Fürstenau",1850,0,1
"15161","E151",1532,"Erbach-Fürstenau",1850,0,3
"15162","E151",1533,"Erbach-Fürstenau",1850,0,3
"15163","E151",1534,"Erbach-Fürstenau",1850,0,3
"15164","E151",1535,"Erbach-Fürstenau",1850,0,3
"15165","E151",1536,"Erbach-Fürstenau",1850,0,3
"15166","E151",1537,"Erbach-Fürstenau",1850,0,3
"15167","E151",1538,"Erbach-Fürstenau",1850,0,3
"15168","E151",1539,"Erbach-Fürstenau",1850,0,3
"15169","E151",1540,"Erbach-Fürstenau",1850,0,3
"15170","E151",1541,"Erbach-Fürstenau",1850,0,3
"15171","E151",1542,"Erbach-Fürstenau",1850,0,3
"15172","E151",1543,"Erbach-Fürstenau",1850,0,3
"15173","E151",1544,"Erbach-Fürstenau",1850,0,3
"15174","E151",1545,"Erbach-Fürstenau",1850,0,3
"15175","E151",1546,"Erbach-Fürstenau",1850,0,3
"15176","E151",1547,"Erbach-Fürstenau",1850,0,3
"15177","E151",1548,"Erbach-Fürstenau",1850,0,3
"15178","E151",1549,"Erbach-Fürstenau",1850,0,3
"15179","E151",1550,"Erbach-Fürstenau",1850,0,3
"15180","E151",1551,"Erbach-Fürstenau",1850,0,3
"15181","E151",1552,"Erbach-Fürstenau",1850,0,3
"15182","E151",1553,"Erbach-Fürstenau",1850,0,3
"15183","E151",1554,"Erbach-Fürstenau",1850,0,3
"15184","E151",1555,"Erbach-Fürstenau",1850,0,3
"15185","E151",1556,"Erbach-Fürstenau",1850,0,3
"15186","E151",1557,"Erbach-Fürstenau",1850,0,3
"15187","E151",1558,"Erbach-Fürstenau",1850,0,3
"15188","E151",1559,"Erbach-Fürstenau",1850,0,3
"15189","E151",1560,"Erbach-Fürstenau",1850,0,3
